0.58	-3.16426	0.14864	-4.56259	0.22099	-5.83218	0.33197
0.56	-3.20492	0.14807	-4.60846	0.22553	-5.88529	0.33482
0.54	-3.24537	0.14814	-4.65001	0.22419	-5.94047	0.33668
0.52	-3.28714	0.14865	-4.69641	0.22621	-5.99482	0.34005
0.5	-3.32995	0.14886	-4.7425	0.22772	-6.04807	0.34316
0.48	-3.37076	0.14918	-4.78413	0.22944	-6.10181	0.34644
0.46	-3.41069	0.15002	-4.82746	0.23197	-6.15682	0.35065
0.44	-3.45043	0.15118	-4.87185	0.23664	-6.21116	0.35443
0.42	-3.49157	0.15161	-4.91628	0.23642	-6.26672	0.3581
0.4	-3.53503	0.15159	-4.95972	0.23831	-6.32231	0.36195
0.38	-3.57665	0.15279	-5.00728	0.24422	-6.37731	0.36601
0.36	-3.62016	0.15234	-5.05359	0.2415	-6.43782	0.37333
0.34	-3.6635	0.15302	-5.10157	0.24457	-6.49541	0.37754
0.32	-3.70934	0.15434	-5.14812	0.24587	-6.55674	0.38529
0.3	-3.75551	0.15416	-5.19765	0.24928	-6.61592	0.39007
0.28	-3.80382	0.15512	-5.24459	0.25035	-6.68267	0.3979
0.26	-3.85457	0.15605	-5.30428	0.26058	-6.75197	0.41
0.24	-3.90433	0.15637	-5.34916	0.26029	-6.8246	0.42624
0.22	-3.96006	0.15565	-5.41441	0.27316	-6.90302	0.44015
0.2	-4.01431	0.1568	-5.47067	0.27395	-6.9838	0.45701
0.18	-4.07568	0.15638	-5.52841	0.26632	-7.07845	0.48597
0.16	-4.14052	0.15825	-5.59096	0.26466	-7.17937	0.51076
0.14	-4.21475	0.16087	-5.66123	0.26377	-7.29205	0.54455
0.12	-4.29454	0.16156	-5.74183	0.26681	-7.37779	0.53909
0.1	-4.39308	0.16675	-5.84177	0.28401	-7.46431	0.53961
0.08	-4.50529	0.17117	-5.94954	0.28973	-7.5419	0.52504
0.06	-4.65832	0.19832	-6.06106	0.28728	-7.59505	0.50648
0.04	-4.84557	0.20727	-6.23389	0.2981	-7.68893	0.50391
0.02	-5.11089	0.22474	-6.46181	0.30406	-7.76517	0.48095
0	-5.57421	0.23429	-6.91886	0.28719	-7.86457	0.45168
-0.02	-5.18572	0.15232	-6.73601	0.22667	-7.77324	0.37809
-0.04	-4.83718	0.14676	-6.36153	0.24795	-7.52382	0.32535
-0.06	-4.65475	0.14311	-6.20536	0.27481	-7.38361	0.32497
